date,open,close
2015-12-11,112.09,110.79
2015-12-14,110.98,111.63
2015-12-15,112.6,112.31
2015-12-16,113.07,113.98
2015-12-17,114.46,112.32
2015-12-18,111.58,109.83
2015-12-21,110.87,111.05
2015-12-22,111.65,111.78
2015-12-23,112.34,112.61
2015-12-24,112.57,112.59
2015-12-28,112.32,112.53
2015-12-29,113.22,114.3
2015-12-30,114.16,113.27
2015-12-31,112.87,111.86
2016-01-04,109.43,109.5
2016-01-05,110.04,109.31
2016-01-06,107.43,108.26
2016-01-07,105.96,104.87
2016-01-08,105.67,104.01
2016-01-11,104.79,104.33
2016-01-12,105.31,105.54
2016-01-13,106.0,101.9
2016-01-14,102.3,104.07
2016-01-15,100.57,100.84
2016-01-19,102.2,101.06
2016-01-20,99.48,100.75
2016-01-21,101.19,100.85
2016-01-22,102.84,103.77
2016-01-25,103.46,102.23
2016-01-26,102.65,103.15
2016-01-27,102.55,100.58
2016-01-28,102.19,102.0
2016-01-29,102.0,104.13
2016-02-01,103.62,104.41
2016-02-02,103.97,102.15
2016-02-03,102.8,101.66
2016-02-04,101.35,101.65
2016-02-05,101.29,98.12
2016-02-08,96.33,96.62
2016-02-09,95.36,96.32
2016-02-10,97.5,96.69
2016-02-11,95.45,96.55
2016-02-12,97.68,98.02
2016-02-16,99.44,100.23
2016-02-17,101.01,102.5
2016-02-18,102.81,101.33
2016-02-19,100.91,101.63
2016-02-22,102.54,103.28
2016-02-23,102.67,101.58
2016-02-24,100.44,102.55
2016-02-25,102.76,103.56
2016-02-26,104.28,103.43
2016-02-29,103.31,102.5
2016-03-01,103.45,105.79
2016-03-02,105.63,105.83
2016-03-03,105.71,105.63
2016-03-04,105.76,105.67
2016-03-07,105.12,105.02
2016-03-08,104.3,104.15
2016-03-09,104.57,104.82
2016-03-10,105.31,104.66
2016-03-11,105.8,106.49
2016-03-14,106.08,106.67
2016-03-15,106.27,106.63
2016-03-16,106.37,107.58
2016-03-17,107.26,107.52
2016-03-18,107.46,107.37
2016-03-21,107.16,107.79
2016-03-22,107.18,108.12
2016-03-23,107.91,107.23
2016-03-24,106.67,107.26
2016-03-28,107.56,107.11
2016-03-29,106.93,108.83
2016-03-30,109.48,109.36
2016-03-31,109.3,109.2
2016-04-01,108.58,110.36
2016-04-04,110.31,109.94
2016-04-05,109.08,108.88
2016-04-06,109.0,110.67
2016-04-07,110.04,109.08
2016-04-08,109.77,109.0
2016-04-11,109.48,108.6
2016-04-12,108.66,109.51
2016-04-13,110.32,110.91
2016-04-14,110.0,110.92
2016-04-15,110.83,110.64
2016-04-18,110.33,111.23
2016-04-19,111.44,110.55
2016-04-20,110.54,110.64
2016-04-21,110.58,110.65
2016-04-22,109.21,108.98
2016-04-25,108.62,108.98
2016-04-26,109.2,108.45
2016-04-27,107.34,107.58
2016-04-28,107.69,106.28
2016-04-29,106.22,105.72
2016-05-02,105.97,106.72
2016-05-03,105.96,105.73
2016-05-04,105.12,105.05
2016-05-05,105.43,105.02
2016-05-06,104.51,105.58
2016-05-09,105.61,105.88
2016-05-10,106.26,107.33
2016-05-11,107.16,106.36
2016-05-12,106.68,105.89
2016-05-13,105.85,105.5
2016-05-16,105.67,106.82
2016-05-17,106.74,105.48
2016-05-18,105.29,105.86
2016-05-19,105.45,105.31
2016-05-20,105.74,106.47
2016-05-23,106.55,106.33
2016-05-24,106.92,108.46
2016-05-25,108.86,109.24
2016-05-26,109.35,109.56
2016-05-27,109.65,110.13
2016-05-31,110.28,110.34
2016-06-01,110.0,110.35
2016-06-02,110.13,110.58
2016-06-03,110.37,110.06
2016-06-06,110.25,110.46
2016-06-07,110.53,110.18
2016-06-08,110.37,110.37
2016-06-09,109.93,110.19
2016-06-10,109.2,108.94
2016-06-13,108.34,108.03
2016-06-14,107.78,108.03
2016-06-15,108.32,107.72
2016-06-16,107.17,108.04
2016-06-17,107.53,106.49
2016-06-20,107.73,107.16
2016-06-21,107.33,107.5
2016-06-22,107.58,107.24
2016-06-23,108.09,108.77
2016-06-24,104.81,104.29
2016-06-27,103.6,102.22
2016-06-28,103.33,104.46
2016-06-29,105.26,106.31
2016-06-30,106.52,107.54
2016-07-01,107.49,108.08
2016-07-05,107.58,107.42
2016-07-06,106.92,108.3
2016-07-07,108.39,108.62
2016-07-08,109.17,110.3
2016-07-11,110.68,110.93
2016-07-12,111.59,111.49
2016-07-13,111.79,111.22
2016-07-14,111.96,111.98
2016-07-15,112.22,111.8
2016-07-18,111.86,112.54
2016-07-19,112.17,112.13
2016-07-20,112.75,113.44
2016-07-21,113.52,113.18
2016-07-22,113.28,113.65
2016-07-25,113.56,113.66
2016-07-26,113.63,113.79
2016-07-27,114.76,114.58
2016-07-28,114.76,114.98
2016-07-29,115.24,115.23
2016-08-01,115.31,115.84
2016-08-02,115.68,114.96
2016-08-03,114.88,115.34
2016-08-04,115.32,115.67
2016-08-05,116.28,116.78
2016-08-08,116.82,116.65
2016-08-09,116.73,116.92
2016-08-10,116.96,116.62
2016-08-11,117.01,117.12
2016-08-12,116.91,117.2
2016-08-15,117.33,117.7
2016-08-16,117.47,117.05
2016-08-17,117.08,117.26
2016-08-18,117.15,117.29
2016-08-19,117.1,117.26
2016-08-22,117.09,117.35
2016-08-23,117.79,117.56
2016-08-24,117.49,116.8
2016-08-25,116.48,116.61
2016-08-26,116.66,116.78
2016-08-29,116.81,116.94
2016-08-30,116.73,116.56
2016-08-31,116.38,116.44
2016-09-01,116.48,116.74
2016-09-02,117.32,117.12
2016-09-06,117.29,117.85
2016-09-07,117.95,117.92
2016-09-08,117.57,117.23
2016-09-09,116.23,114.28
2016-09-12,113.64,116.33
2016-09-13,115.73,115.29
2016-09-14,115.43,115.84
2016-09-15,115.89,117.64
2016-09-16,117.22,117.29
2016-09-19,117.57,116.78
2016-09-20,117.19,117.0
2016-09-21,117.48,118.15
2016-09-22,118.85,119.09
2016-09-23,118.92,118.33
2016-09-26,117.66,117.34
2016-09-27,117.31,118.5
2016-09-28,118.62,118.7
2016-09-29,118.51,117.84
2016-09-30,118.15,118.72
2016-10-03,118.53,118.55
2016-10-04,118.86,118.37
2016-10-05,118.7,118.79
2016-10-06,118.63,118.73
2016-10-07,118.86,118.47
2016-10-10,119.06,119.22
2016-10-11,119.1,117.52
2016-10-12,117.58,117.42
2016-10-13,116.64,117.0
2016-10-14,117.58,117.14
2016-10-17,117.1,116.82
2016-10-18,118.18,117.86
2016-10-19,117.77,117.85
2016-10-20,117.68,117.71
2016-10-21,117.8,118.15
2016-10-24,118.93,119.57
2016-10-25,119.62,119.19
2016-10-26,118.41,118.38
2016-10-27,118.9,117.84
2016-10-28,117.47,117.1
2016-10-31,117.53,116.99
2016-11-01,117.19,116.11
2016-11-02,116.05,115.18
2016-11-03,115.02,114.05
2016-11-04,113.72,113.65
2016-11-07,115.45,116.35
2016-11-08,116.21,117.11
2016-11-09,115.71,117.65
2016-11-10,118.14,115.75
2016-11-11,115.21,115.8
2016-11-14,115.84,114.63
2016-11-15,115.47,116.22
2016-11-16,115.7,116.91
2016-11-17,116.86,117.76
2016-11-18,117.83,117.32
2016-11-21,117.6,118.54
2016-11-22,118.97,118.9
2016-11-23,118.51,118.42
2016-11-25,118.56,118.8
2016-11-28,118.64,118.53
2016-11-29,118.63,118.94
2016-11-30,119.06,117.5
2016-12-01,117.46,115.47
2016-12-02,115.57,115.7
2016-12-05,116.32,116.6
2016-12-06,116.88,116.88
2016-12-07,116.64,118.36
2016-12-08,118.4,118.57
2016-12-09,119.03,119.5
2016-12-12,118.95,118.96
2016-12-13,119.35,120.46
2016-12-14,120.56,120.21
2016-12-15,120.37,120.4
2016-12-16,120.28,119.6
2016-12-19,119.74,120.09
2016-12-20,120.43,120.55
2016-12-21,120.57,120.46
2016-12-22,120.46,120.12
2016-12-23,119.96,120.2
2016-12-27,120.44,120.82
2016-12-28,121.06,119.88
2016-12-29,119.86,119.71
2016-12-30,119.93,118.48
2017-01-03,119.31,119.54
2017-01-04,119.67,120.19
2017-01-05,120.16,120.87
2017-01-06,120.99,121.93
2017-01-09,122.03,122.33
2017-01-10,122.37,122.6
2017-01-11,122.63,122.93
2017-01-12,122.49,122.74
2017-01-13,122.81,123.16
2017-01-17,122.79,122.79
2017-01-18,122.96,123.04
2017-01-19,123.19,122.98
2017-01-20,123.51,123.25
2017-01-23,123.16,123.35
2017-01-24,123.59,124.18
2017-01-25,124.94,125.43
2017-01-26,125.59,125.56
2017-01-27,125.8,125.8
2017-01-30,125.37,124.82
2017-01-31,124.4,124.57
2017-02-01,125.42,125.43
2017-02-02,125.21,125.32
2017-02-03,125.49,125.68
2017-02-06,125.42,125.83
2017-02-07,126.06,126.29
2017-02-08,126.12,126.5
2017-02-09,126.63,126.96
2017-02-10,127.2,127.38
2017-02-13,127.76,128.1
2017-02-14,128.15,128.53
2017-02-15,128.44,129.29
2017-02-16,129.36,129.25
2017-02-17,129.09,129.81
2017-02-21,130.03,130.45
2017-02-22,130.32,130.5
2017-02-23,130.7,130.01
2017-02-24,129.47,130.26
2017-02-27,130.02,130.42
2017-02-28,130.39,130.02
2017-03-01,130.81,131.44
2017-03-02,131.43,130.78
2017-03-03,130.65,131.02
2017-03-06,130.56,130.73
2017-03-07,130.45,130.51
2017-03-08,130.57,130.74
2017-03-09,130.71,130.84
2017-03-10,131.42,131.39
2017-03-13,131.34,131.61
2017-03-14,131.31,131.29
2017-03-15,131.58,132.1
2017-03-16,132.33,132.01
2017-03-17,131.86,131.69
2017-03-20,131.65,131.81
2017-03-21,132.31,129.81
2017-03-22,129.89,130.69
2017-03-23,130.52,130.36
2017-03-24,130.78,130.63
2017-03-27,129.73,130.84
2017-03-28,130.81,131.64
2017-03-29,131.73,132.25
2017-03-30,132.22,132.47
2017-03-31,132.27,132.38
2017-04-03,132.48,132.3
2017-04-04,131.9,132.51
2017-04-05,132.68,131.97
2017-04-06,132.12,132.04
2017-04-07,131.99,131.97
2017-04-10,132.11,132.02
2017-04-11,131.86,131.45
2017-04-12,131.45,130.92
2017-04-13,130.75,130.4
2017-04-17,130.8,131.48
2017-04-18,131.01,131.28
2017-04-19,131.85,131.49
2017-04-20,132.04,132.59
2017-04-21,132.7,132.56
2017-04-24,134.02,134.16
2017-04-25,134.58,135.13
2017-04-26,135.17,134.94
2017-04-27,135.28,135.75
2017-04-28,136.28,135.99
2017-05-01,136.46,137.2
2017-05-02,137.38,137.43
2017-05-03,137.14,136.99
2017-05-04,137.01,137.04
2017-05-05,137.39,137.54
2017-05-08,137.61,137.84
2017-05-09,138.05,138.32
2017-05-10,138.4,138.4
2017-05-11,138.03,138.29
2017-05-12,138.37,138.6
2017-05-15,138.63,139.04
2017-05-16,139.36,139.62
2017-05-17,138.55,136.07
2017-05-18,136.06,137.26
2017-05-19,137.71,137.84
2017-05-22,138.14,139.0
2017-05-23,139.42,139.14
2017-05-24,139.56,139.78
2017-05-25,140.32,140.97
2017-05-26,141.0,141.22
2017-05-30,141.13,141.34
2017-05-31,141.8,141.29
2017-06-01,141.57,141.84
2017-06-02,142.34,143.46
2017-06-05,143.44,143.43
2017-06-06,143.28,142.86
2017-06-07,143.23,143.42
2017-06-08,143.74,143.57
2017-06-09,143.73,139.98
2017-06-12,138.84,139.23
2017-06-13,140.01,140.36
2017-06-14,140.92,139.75
2017-06-15,138.35,139.13
2017-06-16,138.72,138.15
2017-06-19,139.45,140.46
2017-06-20,140.31,139.36
2017-06-21,139.66,140.74
2017-06-22,140.94,140.7
2017-06-23,140.53,141.24
2017-06-26,142.0,140.58
2017-06-27,140.07,138.03
2017-06-28,138.54,140.02
2017-06-29,139.4,137.59
2017-06-30,138.0,137.64
2017-07-03,138.25,136.19
2017-07-05,136.57,137.53
2017-07-06,136.47,136.29
2017-07-07,136.74,137.76
2017-07-10,137.84,138.66
2017-07-11,138.44,139.05
2017-07-12,140.21,140.7
2017-07-13,140.85,141.01
2017-07-14,141.57,142.12
2017-07-17,142.25,142.19
2017-07-18,142.06,143.14
2017-07-19,143.53,143.98
2017-07-20,144.31,144.17
2017-07-21,143.62,144.11
2017-07-24,144.07,144.77
2017-07-25,144.29,144.4
2017-07-26,144.74,144.87
2017-07-27,145.86,143.96
2017-07-28,143.14,143.84
2017-07-31,144.22,143.23
2017-08-01,143.7,143.56
2017-08-02,144.45,143.95
2017-08-03,144.17,143.39
2017-08-04,143.65,143.65
2017-08-07,143.89,144.56
2017-08-08,144.27,144.31
2017-08-09,143.14,144.12
2017-08-10,143.33,141.03
2017-08-11,141.24,142.1
2017-08-14,143.23,143.93
2017-08-15,144.22,144.03
2017-08-16,144.37,144.28
2017-08-17,143.73,141.33
2017-08-18,141.43,141.23
2017-08-21,141.23,141.05
2017-08-22,141.8,143.2
2017-08-23,142.5,142.69
2017-08-24,143.03,142.27
2017-08-25,142.8,141.97
2017-08-28,142.41,142.41
2017-08-29,141.18,142.97
2017-08-30,143.11,144.65
2017-08-31,145.03,146.2
2017-09-01,146.36,146.0
2017-09-05,145.55,144.69
2017-09-06,145.06,145.13
2017-09-07,145.4,145.47
2017-09-08,145.28,144.21
2017-09-11,145.3,145.87
2017-09-12,146.25,146.22
2017-09-13,145.95,146.42
2017-09-14,145.85,145.56
2017-09-15,145.56,146.06
2017-09-18,145.88,145.55
2017-09-19,145.81,145.8
2017-09-20,145.75,145.35
2017-09-21,145.25,144.46
2017-09-22,144.0,144.32
2017-09-25,143.75,142.8
2017-09-26,143.51,143.17
2017-09-27,143.93,144.46
2017-09-28,144.14,144.41
2017-09-29,144.7,145.45
2017-10-02,145.67,145.58
2017-10-03,145.74,145.89
2017-10-04,145.6,146.03
2017-10-05,146.54,147.46
2017-10-06,146.97,147.66
2017-10-09,147.86,147.49
2017-10-10,147.98,147.6
2017-10-11,147.53,148.04
2017-10-12,147.84,147.77
2017-10-13,148.4,148.34
2017-10-16,148.7,148.85
2017-10-17,148.79,149.04
2017-10-18,149.21,148.86
2017-10-19,148.02,148.31
2017-10-20,148.91,148.71
2017-10-23,149.01,147.74
2017-10-24,148.0,147.99
2017-10-25,147.7,147.43
2017-10-26,147.36,146.96
2017-10-27,149.33,151.24
2017-10-30,151.08,151.58
2017-10-31,152.04,152.15
2017-11-01,152.75,152.1
2017-11-02,151.92,151.81
2017-11-03,152.39,153.27
2017-11-06,153.13,153.79
2017-11-07,153.67,153.88
2017-11-08,153.81,154.5
2017-11-09,153.26,153.69
2017-11-10,153.36,153.68
2017-11-13,153.12,153.87
2017-11-14,153.31,153.31
2017-11-15,152.61,152.59
2017-11-16,153.38,154.54
2017-11-17,154.58,153.95
2017-11-20,154.08,153.83
2017-11-21,154.56,155.5
2017-11-22,155.63,155.69
2017-11-24,155.86,156.26
2017-11-27,156.2,156.19
2017-11-28,156.52,156.59
2017-11-29,156.45,153.86
2017-11-30,154.46,155.15
2017-12-01,154.19,154.49
2017-12-04,155.47,152.71
2017-12-05,152.64,152.81
2017-12-06,152.26,153.5
2017-12-07,153.49,154.02
2017-12-08,155.1,154.7
2017-12-11,154.76,155.9
2017-12-12,155.81,155.69
2017-12-13,156.28,155.99
2017-12-14,156.28,155.88
2017-12-15,156.49,157.65
2017-12-18,158.29,158.64
2017-12-19,158.34,157.7
2017-12-20,158.25,157.53
2017-12-21,157.73,157.55
2017-12-22,157.31,157.37
2017-12-26,156.53,156.52
2017-12-27,156.52,156.54
2017-12-28,157.05,156.73
2017-12-29,156.9,155.76
2018-01-02,156.5,158.49
2018-01-03,158.61,160.03
2018-01-04,160.59,160.31
2018-01-05,161.04,161.92
2018-01-08,161.9,162.55
2018-01-09,162.85,162.56
2018-01-10,161.8,162.18
2018-01-11,162.48,163.29
2018-01-12,163.03,164.49
2018-01-16,165.55,164.02
2018-01-17,164.77,165.79
2018-01-18,165.55,165.82
2018-01-19,166.32,166.34
2018-01-22,166.27,168.12
2018-01-23,168.64,169.51
2018-01-24,169.81,168.41
2018-01-25,169.55,168.35
2018-01-26,169.27,170.93
2018-01-29,170.52,170.1
2018-01-30,168.55,168.7
2018-01-31,169.67,169.4
2018-02-01,168.12,167.96
2018-02-02,167.34,164.61
2018-02-05,163.13,158.12
2018-02-06,155.96,162.31
2018-02-07,161.79,160.21
2018-02-08,160.69,153.45
2018-02-09,155.66,156.1
2018-02-12,157.67,158.87
2018-02-13,157.98,159.69
2018-02-14,158.79,162.68
2018-02-15,164.14,165.7
2018-02-16,165.18,164.96
2018-02-20,164.39,165.29
2018-02-21,166.06,164.82
2018-02-22,165.54,164.8
2018-02-23,166.06,168.17
2018-02-26,168.93,170.4
2018-02-27,170.42,168.29
2018-02-28,169.25,167.21
2018-03-01,167.29,164.48
2018-03-02,162.59,165.99
2018-03-05,165.26,167.83
2018-03-06,168.61,168.54
2018-03-07,167.26,168.93
2018-03-08,169.54,169.86
2018-03-09,171.1,173.16
2018-03-12,173.65,174.08
2018-03-13,174.8,171.71
2018-03-14,172.58,171.68
2018-03-15,171.83,171.53
2018-03-16,171.78,171.02
2018-03-19,169.16,167.1
2018-03-20,167.1,167.65
2018-03-21,167.23,166.92
2018-03-22,164.7,162.8
2018-03-23,162.6,158.51
2018-03-26,161.68,164.4
2018-03-27,165.6,159.08
2018-03-28,158.25,157.25
2018-03-29,158.13,160.13
2018-04-02,159.0,155.51
2018-04-03,156.92,157.26
2018-04-04,154.27,159.74
2018-04-05,161.33,160.65
2018-04-06,158.94,156.63
2018-04-09,158.01,157.73
2018-04-10,160.13,161.21
2018-04-11,160.2,160.28
2018-04-12,161.3,162.21
2018-04-13,163.01,161.37
2018-04-16,162.45,162.6
2018-04-17,164.19,166.1
2018-04-18,166.12,166.44
2018-04-19,165.65,164.91
2018-04-20,164.49,162.3
2018-04-23,163.08,161.89
2018-04-24,162.62,158.46
2018-04-25,158.8,158.65
2018-04-26,160.72,161.99
2018-04-27,164.35,162.09
2018-04-30,162.48,160.94
2018-05-01,160.52,162.78
2018-05-02,163.1,161.82
2018-05-03,161.08,161.8
2018-05-04,161.11,164.87
2018-05-07,165.64,166.24
2018-05-08,165.83,166.07
2018-05-09,166.4,167.88
2018-05-10,168.43,169.62
2018-05-11,169.35,169.46
2018-05-14,169.84,169.75
2018-05-15,168.4,167.87
2018-05-16,168.1,168.98
2018-05-17,168.4,168.33
2018-05-18,167.71,167.46
2018-05-21,168.73,168.4
2018-05-22,169.15,168.18
2018-05-23,166.9,169.6
2018-05-24,169.56,169.55
2018-05-25,169.54,169.72
2018-05-29,168.91,168.97
2018-05-30,169.63,170.18
2018-05-31,170.13,170.07
2018-06-01,170.88,172.74
2018-06-04,173.16,174.3
2018-06-05,174.69,174.84
2018-06-06,175.02,175.86
2018-06-07,175.91,174.43
2018-06-08,173.57,174.44
2018-06-11,174.3,174.91
2018-06-12,175.15,175.83
2018-06-13,176.09,175.82
2018-06-14,176.62,177.6
2018-06-15,176.98,176.98
2018-06-18,175.53,176.5
2018-06-19,174.26,176.0
2018-06-20,176.79,177.25
2018-06-21,177.69,175.71
2018-06-22,176.31,175.32
2018-06-25,173.76,171.37
2018-06-26,171.99,172.07
2018-06-27,172.77,169.73
2018-06-28,169.52,171.19
2018-06-29,172.0,171.65
2018-07-02,170.04,172.8
2018-07-03,173.41,170.8
2018-07-05,171.91,172.92
2018-07-06,173.31,175.61
2018-07-09,176.49,177.19
2018-07-10,177.41,177.32
2018-07-11,175.96,176.42
2018-07-12,177.21,179.46
2018-07-13,179.42,179.61
2018-07-16,179.64,179.18
2018-07-17,177.3,180.27
2018-07-18,180.28,179.93
2018-07-19,179.34,179.03
2018-07-20,179.57,178.99
2018-07-23,178.45,179.56
2018-07-24,181.39,180.3
2018-07-25,180.36,182.82
2018-07-26,180.35,180.05
2018-07-27,181.26,177.62
2018-07-30,177.66,175.11
2018-07-31,175.75,176.45
2018-08-01,176.87,177.12
2018-08-02,175.87,179.53
2018-08-03,179.8,180.08
2018-08-06,179.97,181.14
2018-08-07,181.63,181.8
2018-08-08,181.55,182.02
2018-08-09,181.94,181.91
2018-08-10,180.68,180.52
2018-08-13,180.85,180.32
2018-08-14,181.01,181.45
2018-08-15,180.09,179.23
2018-08-16,180.57,179.82
2018-08-17,179.36,179.86
2018-08-20,180.28,179.7
2018-08-21,180.26,180.36
2018-08-22,179.96,181.06
2018-08-23,180.77,180.8
2018-08-24,181.4,182.48
2018-08-27,183.43,184.34
2018-08-28,184.8,184.61
2018-08-29,184.91,186.74
2018-08-30,186.41,186.41
2018-08-31,186.18,186.65
2018-09-04,186.1,185.85
2018-09-05,185.55,183.45
2018-09-06,183.54,181.81
2018-09-07,180.53,181.11
2018-09-10,182.12,181.72
2018-09-11,180.97,183.12
2018-09-12,182.87,182.58
2018-09-13,183.67,184.53
2018-09-14,184.66,183.99
2018-09-17,183.66,181.34
2018-09-18,181.52,182.84
2018-09-19,182.86,182.7
2018-09-20,183.95,184.72
2018-09-21,185.27,183.71
2018-09-24,182.05,183.89
2018-09-25,183.78,184.14
2018-09-26,184.25,184.27
2018-09-27,185.04,185.83
2018-09-28,185.25,185.79
2018-10-01,186.82,186.17
2018-10-02,185.95,185.75
2018-10-03,186.52,185.95
2018-10-04,185.22,182.38
2018-10-05,182.39,180.15
2018-10-08,179.37,179.05
2018-10-09,179.2,179.63
2018-10-10,178.53,171.73
2018-10-11,171.04,169.6
2018-10-12,173.99,174.32
2018-10-15,173.69,172.21
2018-10-16,174.02,177.22
2018-10-17,178.14,177.29
2018-10-18,176.6,173.18
2018-10-19,174.39,173.02
2018-10-22,174.06,173.91
2018-10-23,170.79,173.27
2018-10-24,173.12,165.34
2018-10-25,167.99,171.06
2018-10-26,165.24,166.66
2018-10-29,169.16,163.23
2018-10-30,162.8,165.92
2018-10-31,168.55,169.82
2018-11-01,170.08,172.06
2018-11-02,171.53,169.38
2018-11-05,169.61,168.96
2018-11-06,168.93,170.24
2018-11-07,172.25,175.58
2018-11-08,174.76,174.46
2018-11-09,172.83,171.52
2018-11-12,170.33,166.33
2018-11-13,167.15,166.47
2018-11-14,168.09,165.2
2018-11-15,164.84,168.09
2018-11-16,166.49,167.5
2018-11-19,166.74,162.06
2018-11-20,158.37,159.16
2018-11-21,161.29,160.37
2018-11-23,159.09,159.21
2018-11-26,161.44,162.89
2018-11-27,162.0,163.44
2018-11-28,164.62,168.7
2018-11-29,168.0,168.15
2018-11-30,168.38,169.37
2018-12-03,173.1,172.33
2018-12-04,171.38,165.72
2018-12-06,162.46,166.89
2018-12-07,166.13,161.38
2018-12-10,161.11,163.07
2018-12-11,165.66,163.61
2018-12-12,166.06,165.05
2018-12-13,166.06,165.1
2018-12-14,163.19,161.08
2018-12-17,160.41,157.43
2018-12-18,158.67,158.42
2018-12-19,158.24,154.53
2018-12-20,154.16,152.29
2018-12-21,153.06,147.57
2018-12-24,146.14,143.5
2018-12-26,145.12,152.46
2018-12-27,150.57,153.05
2018-12-28,154.01,152.97
2018-12-31,154.47,154.26
2019-01-02,150.99,154.88
2019-01-03,152.6,149.82
2019-01-04,152.18,156.23
2019-01-07,156.54,158.09
2019-01-08,159.56,159.52
2019-01-09,160.15,160.82
2019-01-10,159.59,161.28
2019-01-11,160.32,160.69
2019-01-14,159.32,159.27
2019-01-15,159.97,162.38
2019-01-16,162.63,162.35
2019-01-17,161.84,163.63
2019-01-18,164.84,165.25
2019-01-22,164.05,161.94
2019-01-23,162.77,162.15
2019-01-24,162.66,163.2
2019-01-25,164.48,165.15
2019-01-28,163.03,163.11
2019-01-29,163.2,161.57
2019-01-30,163.39,165.68
2019-01-31,166.65,168.16
2019-02-01,167.37,167.45
2019-02-04,167.51,169.53
2019-02-05,169.75,171.03
2019-02-06,171.06,170.52
2019-02-07,169.03,168.23
2019-02-08,166.73,168.56
2019-02-11,169.14,168.4
2019-02-12,169.59,170.89
2019-02-13,171.62,171.01
2019-02-14,170.38,171.22
2019-02-15,172.51,171.94
2019-02-19,171.39,172.28
2019-02-20,172.43,172.25
2019-02-21,171.77,171.62
2019-02-22,171.98,172.89
2019-02-25,174.2,173.52
2019-02-26,173.04,173.7
2019-02-27,172.92,173.59
2019-02-28,173.04,173.19
2019-03-01,174.41,174.39
2019-03-04,175.37,174.42
2019-03-05,174.52,174.55
2019-03-06,174.68,173.56
2019-03-07,173.09,171.43
2019-03-08,169.51,171.17
2019-03-11,171.86,174.73
2019-03-12,175.17,175.69
2019-03-13,176.6,177.01
2019-03-14,177.12,176.71
2019-03-15,177.43,178.35
2019-03-18,177.95,178.45
2019-03-19,179.16,179.05
2019-03-20,179.06,179.76
2019-03-21,179.24,182.57
2019-03-22,181.76,178.56
2019-03-25,177.92,178.22
2019-03-26,179.58,179.05
2019-03-27,179.27,177.9
2019-03-28,178.36,178.31
2019-03-29,179.63,179.66
2019-04-01,181.42,182.04
2019-04-02,182.23,182.73
2019-04-03,183.74,183.78
2019-04-04,183.81,183.71
2019-04-05,184.3,184.66
2019-04-08,184.37,185.13
2019-04-09,184.5,184.48
2019-04-10,184.75,185.47
2019-04-11,185.77,185.03
2019-04-12,185.86,185.83
2019-04-15,185.81,185.86
2019-04-16,186.51,186.5
2019-04-17,187.75,187.15
2019-04-18,187.48,187.39
2019-04-22,186.54,187.92
2019-04-23,188.37,190.31
2019-04-24,190.44,189.71
2019-04-25,191.15,190.48
2019-04-26,190.2,190.65
2019-04-29,190.62,191.02
2019-04-30,189.48,189.54
2019-05-01,190.76,188.93
2019-05-02,188.88,188.11
2019-05-03,189.69,191.11
2019-05-06,187.1,189.94
2019-05-07,187.86,186.24
2019-05-08,185.68,185.77
2019-05-09,183.76,184.77
2019-05-10,184.06,185.0
2019-05-13,180.3,178.58
2019-05-14,179.51,180.54
2019-05-15,179.39,183.09
2019-05-16,183.11,184.93
2019-05-17,183.1,183.04
2019-05-20,180.51,179.95
2019-05-21,181.5,181.83
2019-05-22,180.81,181.02
2019-05-23,179.0,178.25
2019-05-24,179.3,178.16
2019-05-28,178.67,177.49
2019-05-29,176.45,176.03
2019-05-30,176.54,176.77
2019-05-31,174.71,173.95
2019-06-03,173.52,170.12
2019-06-04,171.98,174.91
2019-06-05,176.6,176.21
2019-06-06,176.52,177.61
2019-06-07,178.5,181.04
2019-06-10,182.23,183.15
2019-06-11,185.07,183.4
2019-06-12,182.88,182.34
2019-06-13,183.12,183.42
2019-06-14,182.44,182.64
2019-06-17,183.01,183.74
2019-06-18,185.88,186.41
2019-06-19,186.73,187.11
2019-06-20,189.72,188.85
2019-06-21,188.57,188.57
2019-06-24,188.52,188.16
2019-06-25,188.06,184.93
2019-06-26,186.13,185.79
2019-06-27,186.47,186.5
2019-06-28,186.95,186.74
2019-07-01,190.3,189.26
2019-07-02,189.19,190.01
2019-07-03,190.45,191.44
2019-07-05,190.15,191.05
2019-07-08,189.86,189.71
2019-07-09,188.79,190.66
2019-07-10,191.79,192.56
2019-07-11,192.88,192.42
2019-07-12,192.63,193.53
2019-07-15,193.97,194.15
2019-07-16,193.86,193.15
2019-07-17,193.2,192.2
2019-07-18,191.3,192.42
2019-07-19,193.82,191.01
2019-07-22,191.5,192.53
2019-07-23,193.58,193.79
2019-07-24,193.07,195.15
2019-07-25,194.48,193.3
2019-07-26,194.52,195.29
2019-07-29,195.18,194.62
2019-07-30,193.16,193.78
2019-07-31,194.31,191.1
2019-08-01,191.51,190.15
2019-08-02,188.82,187.35
2019-08-05,183.51,180.73
2019-08-06,182.38,183.26
2019-08-07,181.32,184.25
2019-08-08,185.15,188.26
2019-08-09,187.32,186.49
2019-08-12,185.34,184.35
2019-08-13,184.27,188.39
2019-08-14,185.31,182.76
2019-08-15,183.11,182.55
2019-08-16,184.11,185.48
2019-08-19,188.03,188.43
2019-08-20,188.0,186.97
2019-08-21,188.66,188.63
2019-08-22,188.98,188.02
2019-08-23,186.76,182.07
2019-08-26,184.19,184.82
